timestamp,position,velocity,acceleration,attitude,body_rate
19270000,0,1,0,0,0
19313000,0,1,0,0,0
19397000,0,1,0,0,0
19485000,0,1,0,0,0
19592000,0,1,0,0,0
19693000,0,1,0,0,0
19781000,0,1,0,0,0
19886000,0,1,0,0,0
19997000,0,1,0,0,0
20065000,0,1,0,0,0
20189000,0,1,0,0,0
20285000,0,1,0,0,0
20381000,0,1,0,0,0
20462000,0,1,0,0,0
20533000,0,1,0,0,0
20661000,0,1,0,0,0
20797000,0,1,0,0,0
20889000,0,1,0,0,0
20993000,0,1,0,0,0
21084000,0,1,0,0,0
21181000,0,1,0,0,0
21290000,0,1,0,0,0
21396000,1,0,0,0,0
21456000,1,0,0,0,0
21561000,1,0,0,0,0
21688000,1,0,0,0,0
21792000,1,0,0,0,0
21856000,1,0,0,0,0
21996000,1,0,0,0,0
22080000,1,0,0,0,0
22193000,1,0,0,0,0
22289000,1,0,0,0,0
22392000,1,0,0,0,0
22500000,1,0,0,0,0
22577000,1,0,0,0,0
22689000,1,0,0,0,0
22797000,1,0,0,0,0
22810000,1,0,0,0,0
22997000,1,0,0,0,0
23060000,1,0,0,0,0
23164000,1,0,0,0,0
23277000,1,0,0,0,0
23385000,1,0,0,0,0
23465000,1,0,0,0,0
23556000,1,0,0,0,0
23693000,1,0,0,0,0
23785000,1,0,0,0,0
23865000,1,0,0,0,0
23985000,1,0,0,0,0
24093000,1,0,0,0,0
24165000,1,0,0,0,0
24300000,1,0,0,0,0
24396000,1,0,0,0,0
24457000,1,0,0,0,0
24553000,1,0,0,0,0
24673000,1,0,0,0,0
24785000,1,0,0,0,0
24840000,1,0,0,0,0
24985000,1,0,0,0,0
25085000,1,0,0,0,0
25196000,1,0,0,0,0
25294000,1,0,0,0,0
25381000,1,0,0,0,0
25500000,1,0,0,0,0
25593000,1,0,0,0,0
25700000,1,0,0,0,0
25780000,1,0,0,0,0
25825000,1,0,0,0,0
25997000,1,0,0,0,0
26096000,1,0,0,0,0
26165000,1,0,0,0,0
26264000,1,0,0,0,0
26397000,1,0,0,0,0
26544000,1,0,0,0,0
26581000,1,0,0,0,0
26693000,1,0,0,0,0
26796000,1,0,0,0,0
26889000,1,0,0,0,0
26940000,1,0,0,0,0
27056000,1,0,0,0,0
27192000,1,0,0,0,0
27245000,1,0,0,0,0
27369000,1,0,0,0,0
27549000,1,0,0,0,0
27581000,1,0,0,0,0
27673000,1,0,0,0,0
27797000,1,0,0,0,0
27889000,1,0,0,0,0
27985000,1,0,0,0,0
28097000,1,0,0,0,0
28181000,1,0,0,0,0
28281000,1,0,0,0,0
28385000,1,0,0,0,0
28473000,1,0,0,0,0
28600000,1,0,0,0,0
28689000,1,0,0,0,0
28781000,1,0,0,0,0
28889000,1,0,0,0,0
28985000,1,0,0,0,0
29072000,1,0,0,0,0
29185000,1,0,0,0,0
29274000,1,0,0,0,0
29387000,1,0,0,0,0
29477000,1,0,0,0,0
29597000,1,0,0,0,0
29696000,1,0,0,0,0
29800000,0,1,0,0,0
29864000,0,1,0,0,0
29985000,0,1,0,0,0
30085000,0,1,0,0,0
30185000,0,1,0,0,0
30265000,0,1,0,0,0
30362000,0,1,0,0,0
30481000,0,1,0,0,0
