timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10048000,10048000,40.15403019363868,116.25948570475056,49.917267,49.930004,-0.0,0.4715431,0.82900035,49.819473,2,0,1,0
10056000,10056000,40.15403018677817,116.2594857108183,49.916553,49.92929,-0.0,0.47155094,0.81577563,49.82234,2,0,1,0
11047000,11047000,40.15403014314642,116.2594860103051,49.924747,49.938984,-0.0,0.36863482,0.67998016,49.832733,2,0,1,0
12044000,12044000,40.154030244277315,116.25948565149864,49.894726,49.908665,-0.0,0.35183382,0.6159776,49.77271,2,0,1,0
13044000,13044000,40.154030246411466,116.2594855634054,49.86895,49.88611,-0.0,0.34862924,0.58251035,49.765602,2,0,1,0
14051000,14051000,40.154030287176425,116.25948552543818,49.95924,49.97745,-0.0,0.348192,0.56164986,49.84291,2,0,1,0
15040000,15040000,40.15403054163305,116.25948560057758,49.997486,50.01018,-0.0,0.34595937,0.54845214,49.896797,2,0,1,0
16040000,16040000,40.154030806729665,116.259485636842,50.06412,50.065308,-0.0,0.34386566,0.53920007,49.930077,2,0,1,0
17044000,17044000,40.15403032120865,116.25948540656182,50.052494,50.04074,-0.0,0.344448,0.5347088,49.90548,2,0,1,0
18039000,18039000,40.154030111423175,116.25948536475481,49.982533,49.963795,-0.0,0.34690496,0.5329932,49.852394,2,0,1,0
19044000,19044000,40.15402989407717,116.25948529875104,49.871185,49.85598,-0.0,0.34603295,0.528764,49.788845,2,0,1,0
20052000,20052000,40.15402953425469,116.25948549429374,49.90441,49.895855,-0.0,0.3451434,0.5261077,49.83318,2,0,1,0
21052000,21052000,40.15402976203379,116.25948556531092,49.88023,49.87536,-0.0,0.3455528,0.5253807,49.796265,2,0,1,0
22048000,22048000,40.15403014856013,116.2594854915659,49.912804,49.910667,-0.0,0.3451747,0.52573264,49.80398,2,0,1,0
23043000,23043000,40.1540300034012,116.2594863063188,49.95047,49.94867,-0.0,0.34510726,0.5256208,49.80398,2,0,1,0
24048000,24048000,40.15403012608085,116.25948471984468,50.387257,50.380733,-0.0,0.34806705,0.5253662,49.80398,2,0,1,0
25043000,25043000,40.15402950453684,116.25948537284604,50.57362,50.554955,-0.0,0.34713387,0.5243269,49.80398,2,0,1,0
26044000,26044000,40.15402933550326,116.2594858776949,50.668743,50.64022,-0.0,0.34676063,0.52380115,49.80398,2,0,1,0
27047000,27047000,40.15403017588713,116.25948614661299,50.633564,50.600018,-0.0,0.34539872,0.52278084,nan,2,0,0,0
28043000,28043000,40.15403007649918,116.25948582970042,50.658005,50.62592,-0.0,0.34451783,0.52135384,nan,2,0,0,0
28955000,28955000,40.15402955112198,116.25948552035857,50.655098,50.624035,-0.0,0.34398413,0.5216368,nan,2,0,0,0
30051000,30051000,40.15402970226434,116.25948518509064,50.696983,50.668793,-0.0,0.344802,0.5214644,nan,2,0,0,0
31048000,31048000,40.15402984970748,116.25948591498486,50.728664,50.699486,-0.0,0.34481862,0.5215855,nan,2,0,0,0
32050000,32050000,40.15402990376424,116.25948615756491,50.70446,50.67304,-0.0,0.34455,0.52143085,nan,2,0,0,0
33044000,33044000,40.15403075336225,116.25948608649742,50.64594,50.615025,-0.0,0.3450862,0.5226236,nan,2,0,0,0
34036000,34036000,40.15403234295872,116.25948654345511,50.662838,50.635445,-0.0,0.3449591,0.52352554,nan,2,0,0,0
35051000,35051000,40.154034577092595,116.25948628252796,50.647747,50.62341,-0.0,0.34370327,0.5230179,nan,2,0,0,0
36042000,36042000,40.154036602601224,116.25948585525445,50.6874,50.668476,-0.0,0.34292555,0.52257305,nan,2,0,0,0
37052000,37052000,40.15403852370476,116.25948581262976,50.736786,50.715446,-0.0,0.34235778,0.52212775,nan,2,0,0,0
38048000,38048000,40.154040546548735,116.25948556332548,50.728855,50.705086,-0.0,0.3452352,0.5229981,nan,2,0,0,0
39037000,39037000,40.15404245818372,116.25948487726082,50.72724,50.70118,-0.0,0.34445092,0.52231115,nan,2,0,0,0
40051000,40051000,40.15404429994406,116.25948488020549,50.74318,50.71222,-0.0,0.3443399,0.5223536,nan,2,0,0,0
41056000,41056000,40.15404626027375,116.25948516104371,50.734028,50.6963,-0.0,0.34416014,0.5222588,nan,2,0,0,0
42050000,42050000,40.15404825616631,116.25948545698178,50.646782,50.60501,-0.0,0.34265986,0.52119875,nan,2,0,0,0
43051000,43051000,40.154050135607946,116.25948610620442,50.62481,50.58625,-0.0,0.34340027,0.52212995,nan,2,0,0,0
44045000,44045000,40.154052133916956,116.25948673907114,50.657932,50.622654,-0.0,0.34198365,0.5212639,nan,2,0,0,0
45043000,45043000,40.15405371143014,116.25948704466651,50.657234,50.62524,-0.0,0.34494433,0.52239406,nan,2,0,0,0
46044000,46044000,40.15405529529858,116.2594871766427,50.65406,50.625084,-0.0,0.3448353,0.52253425,nan,2,0,0,0
47043000,47043000,40.15405744536622,116.25948704201653,50.671944,50.646194,-0.0,0.3443055,0.52231276,nan,2,0,0,0
48040000,48040000,40.1540592355855,116.2594868601806,50.5514,50.53216,-0.0,0.34309134,0.52124506,nan,2,0,0,0
49044000,49044000,40.15405914366151,116.25948656885534,49.924435,49.91018,-0.0,0.3439021,0.5221869,nan,2,0,0,0
50052000,50052000,40.15405913821752,116.25948638633571,49.980583,49.96428,-0.0,0.34395298,0.5226682,nan,2,0,0,0
51044000,51044000,40.15405893067025,116.2594866166632,49.94996,49.93156,-0.0,0.3421597,0.52125853,49.841595,2,0,1,0
