timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10071000,10071000,40.15403019794217,116.25948569996939,49.92007,49.930004,-0.0,0.4715431,0.79149306,49.821014,2,0,1,0
10084000,10084000,40.15403018826988,116.25948570799032,49.919044,49.928978,-0.0,0.47155094,0.7914961,49.820137,2,0,1,0
11067000,11067000,40.154030104577345,116.25948601166118,49.93005,49.941383,-0.0,0.36857542,0.67047715,49.847828,2,0,1,0
12074000,12074000,40.15403022834789,116.25948570346542,49.897724,49.90856,-0.0,0.35295027,0.60876817,49.769848,2,0,1,0
13074000,13074000,40.15403021841972,116.2594855773435,49.86637,49.88093,-0.0,0.34930173,0.57760036,49.772594,2,0,1,0
14068000,14068000,40.15403027055597,116.25948554593305,49.960953,49.977524,-0.0,0.3478314,0.5590771,49.84919,2,0,1,0
15075000,15075000,40.15403050764188,116.25948553399411,49.995735,50.00641,-0.0,0.34385124,0.547455,49.891964,2,0,1,0
16072000,16072000,40.15403079537218,116.25948563487181,50.061234,50.06213,-0.0,0.34791303,0.54037035,49.9464,2,0,1,0
17077000,17077000,40.154030359342755,116.25948542676996,50.053333,50.041553,-0.0,0.34722623,0.5351944,49.921986,2,0,1,0
18074000,18074000,40.15403011763335,116.25948536894701,49.97925,49.959915,-0.0,0.34661132,0.5315848,49.851433,2,0,1,0
19068000,19068000,40.154029906526304,116.25948531778744,49.867725,49.852383,-0.0,0.34632832,0.52931595,49.78715,2,0,1,0
20068000,20068000,40.15402956318168,116.25948550585628,49.898815,49.89039,-0.0,0.34573263,0.5276991,49.83157,2,0,1,0
21072000,21072000,40.154029738981436,116.25948560360803,49.876945,49.87226,-0.0,0.3444538,0.525891,49.790592,2,0,1,0
22076000,22076000,40.1540301500387,116.25948550687004,49.913597,49.911995,-0.0,0.34396988,0.5239131,49.810856,2,0,1,0
23064000,23064000,40.154029955485456,116.2594863338459,49.972416,49.97008,-0.0,0.34335533,0.5229183,49.81044,2,0,1,0
24072000,24072000,40.15403020060847,116.25948476232442,50.390167,50.38243,-0.0,0.34878966,0.5243416,49.81044,2,0,1,0
25072000,25072000,40.154029588138116,116.25948528566963,50.576588,50.556225,-0.0,0.3472428,0.52317536,49.81044,2,0,1,0
26072000,26072000,40.15402928685431,116.25948590355804,50.667717,50.636665,-0.0,0.34652779,0.52287465,49.81044,2,0,1,0
27072000,27072000,40.1540301203495,116.25948621816714,50.619293,50.58289,-0.0,0.34655887,0.52401406,nan,2,0,0,0
28068000,28068000,40.15403009488444,116.25948593206411,50.62761,50.592445,-0.0,0.34486875,0.523709,nan,2,0,0,0
29068000,29068000,40.154029607949866,116.25948559254499,50.629826,50.595757,-0.0,0.3433426,0.522872,nan,2,0,0,0
30068000,30068000,40.15402976486341,116.25948527389913,50.654808,50.623775,-0.0,0.34260932,0.5224736,nan,2,0,0,0
31074000,31074000,40.154030186358945,116.25948583871906,50.700882,50.669586,-0.0,0.3454147,0.5221413,nan,2,0,0,0
32067000,32067000,40.15402791032676,116.25948635958858,50.67381,50.639942,-0.0,0.34474054,0.52227855,nan,2,0,0,0
33068000,33068000,40.15402666476147,116.25948643022981,50.606968,50.57224,-0.0,0.3443718,0.5218414,nan,2,0,0,0
34074000,34074000,40.15402726415371,116.25948692954029,50.61041,50.57851,-0.0,0.34444892,0.5217904,nan,2,0,0,0
35070000,35070000,40.15402831020735,116.25948663528824,50.59398,50.564873,-0.0,0.34400693,0.5214431,nan,2,0,0,0
36068000,36068000,40.15403009158153,116.25948614621366,50.628616,50.605434,-0.0,0.34369382,0.52141744,nan,2,0,0,0
37062000,37062000,40.154032097284734,116.25948600742153,50.688454,50.66371,-0.0,0.34333023,0.521702,nan,2,0,0,0
38076000,38076000,40.154032820161774,116.25948571530921,50.678257,50.651257,-0.0,0.34271467,0.5216347,nan,2,0,0,0
39072000,39072000,40.15403478486874,116.2594849890308,50.6752,50.64684,-0.0,0.34594044,0.52220404,nan,2,0,0,0
40072000,40072000,40.154035898484395,116.25948491191674,50.694916,50.662678,-0.0,0.34596938,0.52297944,nan,2,0,0,0
41067000,41067000,40.15403535458167,116.25948515315584,50.320354,50.2835,-0.0,0.34449074,0.5230731,nan,2,0,0,0
42072000,42072000,40.1540344249933,116.25948500292155,49.99273,49.954563,-0.0,0.3436099,0.5213198,nan,2,0,0,0
43072000,43072000,40.15403444098491,116.25948514004583,49.95801,49.920216,-0.0,0.3437014,0.52074784,nan,2,0,0,0
44075000,44075000,40.15403374629324,116.2594854835869,49.95832,49.92237,-0.0,0.34410232,0.5202674,49.856747,2,0,1,0
45068000,45068000,40.15403451280213,116.25948567090228,49.934723,49.90125,-0.0,0.34433642,0.5202422,49.855877,2,0,1,0
46064000,46064000,40.154034477754394,116.25948596374458,49.920795,49.889828,-0.0,0.34325635,0.5204247,49.823944,2,0,1,0
