timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10045000,10040000,40.154030200711176,116.25952089591063,49.918945,49.930004,-0.0,0.4715431,0.8283125,49.818027,2,0,1,0
10057000,10048000,40.15403020146168,116.25952089509133,49.91762,49.92868,-0.0,0.47155094,0.81513304,49.815407,2,0,1,0
11048000,11044000,40.15403022582882,116.25952093659883,49.872208,49.886913,-0.0,0.3691653,0.6804846,49.790665,2,0,1,0
12048000,12045000,40.15403026292795,116.25952080672955,49.97598,49.991947,-0.0,0.35290986,0.6139558,49.87625,2,0,1,0
13049000,13045000,40.154030517009176,116.25952079973293,50.00756,50.016743,-0.0,0.34779012,0.58186686,49.903706,2,0,1,0
14049000,14041000,40.15403081512616,116.2595208981464,50.069565,50.067135,-0.0,0.34592023,0.5610228,49.96001,2,0,1,0
15048000,15041000,40.154030393604,116.25952061604411,50.064423,50.048523,-0.0,0.3446348,0.5476058,49.930664,2,0,1,0
16044000,16040000,40.154030111471165,116.25952044878528,49.991123,49.967556,-0.0,0.34420416,0.5394321,49.852287,2,0,1,0
17045000,17041000,40.15402991484293,116.25952046884292,49.866177,49.846256,-0.0,0.3472054,0.5354684,49.78387,2,0,1,0
18044000,18041000,40.15402957479259,116.25952070300528,49.88821,49.876274,-0.0,0.34677213,0.5317774,49.81846,2,0,1,0
19049000,19044000,40.15402969126935,116.25952078542338,49.873413,49.865788,-0.0,0.34632117,0.5291465,49.778004,2,0,1,0
20049000,20045000,40.15403016081511,116.25952061469467,49.922993,49.91907,-0.0,0.34601977,0.52747315,49.794308,2,0,1,0
21053000,21045000,40.15402944639326,116.2595213928675,50.268463,50.262222,-0.0,0.34568712,0.5261921,49.794308,2,0,1,0
22041000,22037000,40.15402983077743,116.25951984436341,50.51123,50.499096,-0.0,0.3442752,0.525094,49.794308,2,0,1,0
23048000,23045000,40.15402935942051,116.25952005671923,50.650223,50.62732,-0.0,0.34469208,0.52407545,49.794308,2,0,1,0
24049000,24044000,40.15402894516838,116.25952076600574,50.618576,50.587242,-0.0,0.34760034,0.5246634,49.794308,2,0,1,0
25040000,25037000,40.15402939014525,116.25952092951476,50.58938,50.55379,-0.0,0.34591466,0.52360463,nan,2,0,0,0
26049000,26045000,40.15402927302053,116.25952054785378,50.617725,50.582905,-0.0,0.3465947,0.5247974,nan,2,0,0,0
27053000,27045000,40.15402867994306,116.25952010713544,50.623013,50.589207,-0.0,0.34626523,0.5248674,nan,2,0,0,0
28045000,28037000,40.15402862632913,116.25951939761569,50.611176,50.58097,-0.0,0.34440762,0.52439535,nan,2,0,0,0
29041000,29036000,40.15402866810093,116.25951981609924,50.676716,50.64711,-0.0,0.34333247,0.5230987,nan,2,0,0,0
30045000,30041000,40.15402895590413,116.2595204866051,50.655205,50.62382,-0.0,0.3425039,0.5217517,nan,2,0,0,0
31052000,31045000,40.15402895111343,116.25952047181713,50.61149,50.58054,-0.0,0.34256995,0.52149194,nan,2,0,0,0
32044000,32040000,40.154028777447074,116.25952108882244,50.608646,50.58174,-0.0,0.34238526,0.5211232,nan,2,0,0,0
33041000,33036000,40.15402920232636,116.25952088077796,50.243515,50.220688,-0.0,0.34562537,0.5223331,nan,2,0,0,0
34049000,34045000,40.15402910835157,116.25952070259797,49.898285,49.88537,-0.0,0.34478334,0.5218591,nan,2,0,0,0
35045000,35040000,40.15402911759681,116.25952080687001,49.99145,49.97537,-0.0,0.3448106,0.5212221,nan,2,0,0,0
36049000,36044000,40.15402925464396,116.25952085590167,49.987675,49.967922,-0.0,0.34592915,0.5214521,49.886353,2,0,1,0
37037000,37033000,40.15402921577267,116.25952024588892,49.99361,49.970352,-0.0,0.34490985,0.5218381,49.90801,2,0,1,0
38049000,38041000,40.15402926035149,116.25951982373927,50.044052,50.014423,-0.0,0.34354538,0.52059364,49.943295,2,0,1,0
