timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
57000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
572000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1073000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1513000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2013000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2517000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3024000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3537000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4037000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4254000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4757000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5257000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5761000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6269000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6769000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7277000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7781000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8289000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8801000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9301000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9805000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10309000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10813000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11078000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11581000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12084000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
