timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
996000,996000,0.998166,-8.71064e-09,-5.282761e-10,0.060535997,-1.5522297e-15,1.1033461e-14,0.001519208,-9.277919e-17,6.698726e-16,0.0014756741,9.046244e-22,9.601322e-24,2.6528827e-31,0.0,0.0,-3.0605733e-08,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,6.8345507e-06,0.0026174372,0.0026174367,0.001858182,10.257487,10.257487,0.20459229,0.28486806,0.28486806,2.0440516,9.999995e-07,9.999995e-07,9.923015e-07,4.0000004e-06,4.0000004e-06,3.9999973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2000000,2000000,0.998166,-8.71062e-09,-5.282749e-10,0.060535997,1.440834e-13,-1.1909743e-12,0.0051662624,2.4313488e-14,-2.0108859e-13,-0.003958093,-1.4502618e-16,1.183439e-19,-5.3512133e-27,0.0,0.0,1.3955031e-06,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,3.967213e-06,0.00504936,0.0050493595,0.0010786167,0.7465947,0.7465947,0.24614917,0.13720207,0.13720207,0.5707865,9.635863e-07,9.635863e-07,5.9714836e-07,4.0000004e-06,4.0000004e-06,3.9881675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,3000000,0.998166,-8.710219e-09,-5.2825067e-10,0.060535997,1.8078383e-13,-1.4865595e-12,0.007904708,1.01549235e-13,-8.355761e-13,-0.0014842479,-2.898138e-15,6.215887e-19,-5.952008e-26,0.0,0.0,4.799619e-06,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,3.401097e-06,0.005186972,0.0051869797,0.0009247094,1.342482,1.3424813,0.29836196,0.27743667,0.2774366,0.54665875,6.374071e-07,6.3740714e-07,2.0351179e-07,4.0000004e-06,4.0000004e-06,3.7943748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4000000,4000000,0.998166,-8.707682e-09,-5.280966e-10,0.060535997,-1.2878134e-12,1.0566548e-11,0.0016232803,-3.0638252e-13,2.513953e-12,-0.01406978,-1.6223373e-14,1.013167e-18,-2.3993478e-25,0.0,0.0,2.4502524e-05,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,2.6231578e-06,0.0025082848,0.0025082836,0.00071320304,0.77678996,0.7767901,0.29548934,0.20910013,0.20910014,0.63330966,2.706841e-07,2.706847e-07,7.8648256e-08,4.0000004e-06,4.0000004e-06,3.192547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5000000,4988000,0.998166,-3.4250334e-07,1.9715541e-08,0.06053628,-3.7367304e-13,-7.8675555e-08,0.007525243,-1.7550483e-13,-4.7063636e-10,-0.002948567,-9.391344e-15,1.8473017e-18,-2.077917e-25,0.0,0.0,1.8811848e-05,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,2.0818093e-06,0.0013185283,0.001318531,0.00056601607,0.5077218,0.50772154,0.25333026,0.1620758,0.1620758,0.65253615,1.0247045e-07,1.02471176e-07,3.7201417e-08,4.0000004e-06,4.0000004e-06,2.4032795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5996000,5988000,0.9981646,-2.5856869e-05,1.5671233e-06,0.060559623,3.4233227e-09,-0.0002158103,0.010085161,5.339755e-10,-4.0098897e-05,0.0046490566,-1.3937435e-08,1.6966851e-09,1.7464977e-14,0.0,0.0,1.9585112e-05,0.27927282,7.171552e-10,0.47143212,0.0,0.0,0.0,0.0,0.0,1.7098848e-06,0.000623824,0.00062382774,0.00046484062,0.32156897,0.3215684,0.21091644,0.12978852,0.12978843,0.6343803,3.3986666e-08,3.398698e-08,2.0139703e-08,4.0000004e-06,4.0000004e-06,1.7130152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6996000,6988000,0.99999785,-4.2357227e-05,4.522672e-06,-0.002080442,-1.832396e-05,-0.00054371083,0.009665772,-1.3034704e-06,-0.00014324015,0.008354692,-8.319098e-08,1.0262561e-08,1.9398538e-10,0.0,0.0,2.60692e-05,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4472796e-06,0.00033936003,0.0003393639,0.0012022823,0.15653338,0.1565327,0.17551443,0.10315376,0.10315367,0.6044209,1.1668433e-08,1.1668411e-08,1.3473421e-08,4.0000004e-06,4.0000004e-06,1.1924061e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7996000,7988000,0.99999785,-5.679083e-05,2.957075e-06,-0.0020829877,-7.4727104e-05,-0.0011094216,0.009337604,-3.079469e-05,-0.00048671305,0.011806384,-1.5696939e-07,2.2337105e-08,1.4681085e-08,0.0,0.0,3.0483365e-05,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4086684e-06,0.00031319546,0.0003131978,0.00035244352,0.18661036,0.1866088,0.14562838,0.11905103,0.119050704,0.57250357,6.665195e-09,6.6650845e-09,1.328053e-08,4.0000004e-06,4.0000004e-06,8.194422e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9000000,9000000,0.99999785,-4.6532972e-05,-7.4597364e-07,-0.0020748277,-2.8084907e-05,-0.001074697,0.006425768,-2.5811181e-05,-0.0005737976,0.009000095,-2.1843927e-07,3.1369463e-08,4.3834913e-08,0.0,0.0,3.833668e-05,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4051403e-06,0.00013576975,0.00013576885,0.00024035756,0.18160361,0.18160316,0.12111752,0.12521705,0.12521681,0.54689586,5.583043e-09,5.5829337e-09,1.2483232e-08,4.0000004e-06,4.0000004e-06,5.623003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9999000,9999000,0.999998,-4.269947e-05,-2.7234203e-06,-0.002063751,3.3348937e-05,-0.00095012493,0.003049679,4.0873642e-06,-0.0005075299,0.002533836,-2.2214589e-07,2.7646461e-08,7.957526e-08,0.0,0.0,4.5038993e-05,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4062558e-06,5.7243466e-05,5.724136e-05,0.00021637089,0.09560045,0.09560131,0.10004004,0.103084564,0.103084676,0.5176227,5.567414e-09,5.567306e-09,1.0946205e-08,4.0000004e-06,4.0000004e-06,3.8769633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11000000,11000000,0.9999979,0.00020425257,-0.00054185116,-0.0019522678,0.015853165,-0.0010308515,0.07631794,0.0073294723,-0.0011978153,0.044380993,-1.6635563e-06,2.7130968e-06,-3.1126245e-07,0.0,0.0,8.274025e-05,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4081565e-06,7.65975e-05,7.659507e-05,0.00021248925,0.015657015,0.015657248,0.01671718,0.022716535,0.022716546,0.30242836,4.9466613e-09,4.9466014e-09,8.936811e-09,4.0000004e-06,4.0000004e-06,3.0040562e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11997000,11997000,0.999998,-0.0003393543,-0.00040766044,-0.0019545148,0.013342074,-0.011736815,-0.007125615,0.0092312265,-0.008312904,-0.055165168,1.2673144e-06,2.1633423e-06,-1.0879691e-07,0.0,0.0,0.00020818946,0.27708757,-0.03486848,0.47143212,0.0,0.0,0.0,0.0,0.0,1.4093417e-06,4.6866615e-05,4.6866135e-05,0.0002121236,0.016600082,0.016600203,0.011988594,0.016923824,0.016923841,0.21632731,3.0812324e-09,3.0812373e-09,6.97178e-09,4.0000004e-06,4.0000004e-06,2.475749e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
