timestamp,position,velocity,acceleration,attitude,body_rate
28208883,0,1,0,0,0
28216011,0,1,0,0,0
28307794,0,1,0,0,0
28406940,0,1,0,0,0
28509568,0,1,0,0,0
28609594,0,1,0,0,0
28709936,0,1,0,0,0
28811798,0,1,0,0,0
28894815,0,1,0,0,0
28998538,0,1,0,0,0
29104776,0,1,0,0,0
29205994,0,1,0,0,0
29304887,0,1,0,0,0
29407408,0,1,0,0,0
29493975,0,1,0,0,0
29605017,0,1,0,0,0
29707611,0,1,0,0,0
29807839,0,1,0,0,0
29910548,0,1,0,0,0
30005766,0,1,0,0,0
30111135,0,1,0,0,0
30205547,0,1,0,0,0
30314545,0,1,0,0,0
30405722,0,1,0,0,0
30506000,0,1,0,0,0
30605091,0,1,0,0,0
30707222,0,1,0,0,0
30805370,0,1,0,0,0
30905033,0,1,0,0,0
31005328,0,1,0,0,0
31106070,0,1,0,0,0
31205942,0,1,0,0,0
31305879,0,1,0,0,0
31405320,0,1,0,0,0
31507353,0,1,0,0,0
31605811,0,1,0,0,0
31705765,0,1,0,0,0
31805069,0,1,0,0,0
31906148,0,1,0,0,0
32006900,0,1,0,0,0
32108027,1,0,0,0,0
32208554,1,0,0,0,0
32309425,1,0,0,0,0
32406299,1,0,0,0,0
32508104,1,0,0,0,0
32607522,1,0,0,0,0
32705972,1,0,0,0,0
32810550,1,0,0,0,0
32884862,1,0,0,0,0
33010780,1,0,0,0,0
33098109,1,0,0,0,0
33202374,1,0,0,0,0
33295915,1,0,0,0,0
33405605,1,0,0,0,0
33509460,1,0,0,0,0
33605367,1,0,0,0,0
33706073,1,0,0,0,0
33806985,1,0,0,0,0
33904615,1,0,0,0,0
34006020,1,0,0,0,0
34108720,1,0,0,0,0
34207484,1,0,0,0,0
34306677,1,0,0,0,0
34407941,1,0,0,0,0
34504728,1,0,0,0,0
34609961,1,0,0,0,0
34705606,1,0,0,0,0
34810257,1,0,0,0,0
34905294,1,0,0,0,0
35006289,1,0,0,0,0
35106386,1,0,0,0,0
35207312,1,0,0,0,0
35306080,1,0,0,0,0
35405610,1,0,0,0,0
35505430,1,0,0,0,0
35606074,1,0,0,0,0
35704933,1,0,0,0,0
35805166,1,0,0,0,0
35908154,1,0,0,0,0
36005475,1,0,0,0,0
36106632,1,0,0,0,0
36209810,1,0,0,0,0
36309196,1,0,0,0,0
36405274,1,0,0,0,0
36508115,1,0,0,0,0
36605298,1,0,0,0,0
36704678,1,0,0,0,0
36805532,1,0,0,0,0
36907670,1,0,0,0,0
36995966,1,0,0,0,0
37105101,1,0,0,0,0
37209467,1,0,0,0,0
37305285,1,0,0,0,0
37404924,1,0,0,0,0
37511254,1,0,0,0,0
37606119,1,0,0,0,0
37704808,1,0,0,0,0
37808700,1,0,0,0,0
37905909,1,0,0,0,0
38005447,1,0,0,0,0
38106888,1,0,0,0,0
38208000,1,0,0,0,0
38305699,1,0,0,0,0
38405748,1,0,0,0,0
38505583,1,0,0,0,0
38604220,1,0,0,0,0
38705009,1,0,0,0,0
38804439,1,0,0,0,0
38905996,1,0,0,0,0
39004561,1,0,0,0,0
39105144,1,0,0,0,0
39211281,1,0,0,0,0
39311017,1,0,0,0,0
39412549,1,0,0,0,0
39505282,1,0,0,0,0
39608382,1,0,0,0,0
39707204,1,0,0,0,0
39807798,1,0,0,0,0
39910635,1,0,0,0,0
40005210,1,0,0,0,0
40113975,0,1,0,0,0
40205282,0,1,0,0,0
40304862,0,1,0,0,0
40405202,0,1,0,0,0
40505034,0,1,0,0,0
40605659,0,1,0,0,0
40705237,0,1,0,0,0
40807541,0,1,0,0,0
40908690,0,1,0,0,0
40974833,0,1,0,0,0
41106213,0,1,0,0,0
41206467,0,1,0,0,0
41305060,0,1,0,0,0
41386128,0,1,0,0,0
41505929,0,1,0,0,0
41609950,0,1,0,0,0
41710413,0,1,0,0,0
41806084,0,1,0,0,0
41904901,0,1,0,0,0
42005286,0,1,0,0,0
42105306,0,1,0,0,0
42204877,0,1,0,0,0
42305429,0,1,0,0,0
42404755,0,1,0,0,0
42505504,0,1,0,0,0
42606847,0,1,0,0,0
42705048,0,1,0,0,0
42809823,0,1,0,0,0
42905551,0,1,0,0,0
43004778,0,1,0,0,0
43105904,0,1,0,0,0
43195045,0,1,0,0,0
43306388,0,1,0,0,0
43411042,0,1,0,0,0
43506543,0,1,0,0,0
43613817,0,1,0,0,0
43706582,0,1,0,0,0
43806257,0,1,0,0,0
43907211,0,1,0,0,0
43996236,0,1,0,0,0
44108501,0,1,0,0,0
44207905,0,1,0,0,0
44310737,0,1,0,0,0
44408244,0,1,0,0,0
44509344,0,1,0,0,0
44608782,0,1,0,0,0
44707615,0,1,0,0,0
44807452,0,1,0,0,0
44909880,0,1,0,0,0
45008700,0,1,0,0,0
45107781,0,1,0,0,0
45211081,0,1,0,0,0
45277303,0,1,0,0,0
45407771,0,1,0,0,0
45487335,0,1,0,0,0
45611689,0,1,0,0,0
45713529,0,1,0,0,0
45810743,0,1,0,0,0
45908316,0,1,0,0,0
46000845,0,1,0,0,0
46107908,0,1,0,0,0
46207848,0,1,0,0,0
46309875,0,1,0,0,0
46407408,0,1,0,0,0
46507821,0,1,0,0,0
46607733,0,1,0,0,0
46707774,0,1,0,0,0
46810095,0,1,0,0,0
46907740,0,1,0,0,0
47007055,0,1,0,0,0
47108384,0,1,0,0,0
47209921,0,1,0,0,0
47307918,0,1,0,0,0
47409678,0,1,0,0,0
47509845,0,1,0,0,0
47608696,0,1,0,0,0
47707263,0,1,0,0,0
47808042,0,1,0,0,0
47908386,0,1,0,0,0
48008517,0,1,0,0,0
48111625,0,1,0,0,0
48207998,0,1,0,0,0
48307030,0,1,0,0,0
48407926,0,1,0,0,0
48508049,0,1,0,0,0
48607422,0,1,0,0,0
48708972,0,1,0,0,0
48807383,0,1,0,0,0
48907952,0,1,0,0,0
49007783,0,1,0,0,0
49108708,0,1,0,0,0
49207708,0,1,0,0,0
49308554,0,1,0,0,0
49408364,0,1,0,0,0
49508444,0,1,0,0,0
49577402,0,1,0,0,0
49708104,0,1,0,0,0
49807309,0,1,0,0,0
49902319,0,1,0,0,0
49989455,0,1,0,0,0
50111858,0,1,0,0,0
50198643,0,1,0,0,0
50310935,0,1,0,0,0
50397457,0,1,0,0,0
50497668,0,1,0,0,0
50609357,0,1,0,0,0
50707515,0,1,0,0,0
50807203,0,1,0,0,0
50907640,0,1,0,0,0
51009314,0,1,0,0,0
51107696,0,1,0,0,0
51208187,0,1,0,0,0
51311348,0,1,0,0,0
51407238,0,1,0,0,0
51508764,0,1,0,0,0
51608233,0,1,0,0,0
51707199,0,1,0,0,0
51807215,0,1,0,0,0
51907103,0,1,0,0,0
52007394,0,1,0,0,0
52107994,0,1,0,0,0
52208625,0,1,0,0,0
52297723,0,1,0,0,0
52409483,0,1,0,0,0
52506272,0,1,0,0,0
52607886,0,1,0,0,0
52707623,0,1,0,0,0
52810507,0,1,0,0,0
52911463,0,1,0,0,0
53004425,0,1,0,0,0
53108424,0,1,0,0,0
53209264,0,1,0,0,0
53307932,0,1,0,0,0
53407522,0,1,0,0,0
53510467,0,1,0,0,0
53609056,0,1,0,0,0
53709341,0,1,0,0,0
53807572,0,1,0,0,0
53908287,0,1,0,0,0
54007470,0,1,0,0,0
54087769,0,1,0,0,0
54203741,0,1,0,0,0
54311521,0,1,0,0,0
54397542,0,1,0,0,0
54511908,0,1,0,0,0
54597829,0,1,0,0,0
54711959,0,1,0,0,0
54798399,0,1,0,0,0
54908559,0,1,0,0,0
55008990,0,1,0,0,0
55107725,0,1,0,0,0
55207473,0,1,0,0,0
55307454,0,1,0,0,0
55407755,0,1,0,0,0
55507549,0,1,0,0,0
55607569,0,1,0,0,0
55619392,0,1,0,0,0
