timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1000000,1000000,0.99824125,-0.00029490484,-0.00056518585,0.059279017,0.0017147525,-0.0017860371,0.00703001,0.00015563803,-8.9354e-05,0.05114477,-3.121492e-09,-3.8067927e-09,1.2593837e-12,0.0,0.0,-1.243765e-08,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,5.1102406e-06,0.002780219,0.0027802172,0.0014487967,3.9288487,3.9288487,0.20718703,0.19528604,0.19528604,1.3672466,9.999605e-07,9.999605e-07,9.762905e-07,4.0000004e-06,4.0000004e-06,3.999967e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2000000,2000000,0.99823755,4.60764e-05,-0.00030471824,0.05934482,0.011919994,0.0012385197,0.011621117,0.003158463,-0.00011455036,0.05877818,-2.475415e-07,-8.4659956e-07,6.745912e-11,0.0,0.0,1.4518346e-07,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,3.7907637e-06,0.0060989447,0.006098944,0.0010722713,1.1182157,1.1182169,0.25614694,0.2342886,0.23428865,0.5458751,9.641851e-07,9.641851e-07,4.9747143e-07,4.0000004e-06,4.0000004e-06,3.9743513e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3000000,3000000,0.99824524,4.7951315e-05,0.00017583065,0.05921576,-0.0035624136,0.002095487,0.016829513,-0.00021160455,0.00088877126,0.06625734,6.533496e-07,-5.8359888e-06,-2.8931657e-09,0.0,0.0,2.4954616e-06,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,3.108477e-06,0.004327393,0.004327388,0.00088322914,1.1510923,1.1510924,0.3061305,0.24188471,0.24188472,0.5810836,5.380818e-07,5.3808225e-07,1.6881971e-07,4.0000004e-06,4.0000004e-06,3.730719e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4000000,4000000,0.99823225,-0.00019458862,0.00021990853,0.059434306,-0.004515909,-0.0017893984,0.0042630597,-0.001386169,-0.0011186936,0.058081143,1.0162207e-06,-4.0694213e-06,-2.7090021e-09,0.0,0.0,2.1024214e-05,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,2.418036e-06,0.0021835067,0.002183504,0.0006820443,0.6948109,0.6948116,0.28438124,0.18564884,0.18564887,0.62369645,2.2787442e-07,2.2787505e-07,6.776499e-08,4.0000004e-06,4.0000004e-06,3.0313918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4996000,4996000,0.9982404,-0.00033035642,0.00014526065,0.059296966,0.0028644393,0.001504412,0.01512748,0.00039500257,0.0005915139,0.059814002,9.430309e-07,-3.491925e-06,-2.7505251e-09,0.0,0.0,3.1672265e-05,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,1.9192762e-06,0.0011377558,0.0011377567,0.00054386246,0.4543071,0.45430705,0.2513805,0.14944895,0.14944895,0.6722969,8.321998e-08,8.3220414e-08,3.279391e-08,4.0000004e-06,4.0000004e-06,2.2858517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6004000,5976000,0.9982319,-0.0004773139,0.0008393879,0.05943267,-0.0031085548,-0.0057772784,0.025960477,-9.8231525e-05,-0.00088196347,0.06738102,6.711511e-07,-3.637121e-06,-2.7461287e-09,0.0,0.0,4.2652013e-05,0.2783526,-4.8603397e-09,0.47158763,0.0,0.0,0.0,0.0,0.0,1.6015327e-06,0.0005296137,0.0005296158,0.00045182236,0.27866146,0.27866116,0.20505013,0.11451389,0.11451386,0.6285602,2.7658805e-08,2.7658997e-08,1.8444622e-08,4.0000004e-06,4.0000004e-06,1.616755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6996000,6996000,0.9996895,-0.0005265979,0.001218443,0.024883948,-0.016665695,-0.017458476,0.020159034,-0.003383365,-0.0041577895,0.066212505,-8.3310096e-07,-2.1865349e-06,-8.576369e-09,0.0,0.0,4.9008493e-05,0.2787897,-0.019208938,0.47070628,0.0,0.0,0.0,0.0,0.0,1.102184e-06,0.00034029334,0.00034029453,0.00078500825,0.12628067,0.12628028,0.1312917,0.09342323,0.093423195,0.59135395,9.8679145e-09,9.867982e-09,1.3530321e-08,4.0000004e-06,4.0000004e-06,1.4150776e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7996000,7996000,0.99970096,-0.00040386303,0.0013171638,0.024415582,-0.028464954,-0.009977953,0.028699927,-0.012400018,-0.0070299106,0.07960746,-2.2269498e-06,-2.635018e-07,4.0884981e-07,0.0,0.0,5.002585e-05,0.2787897,-0.019208938,0.47070628,0.0,0.0,0.0,0.0,0.0,6.9138173e-07,0.00028223876,0.00028223905,0.00031752244,0.19596581,0.1959655,0.09979992,0.11678542,0.116785325,0.53306884,6.2774803e-09,6.2775225e-09,1.3241181e-08,4.0000004e-06,4.0000004e-06,1.4083585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8984000,8984000,0.9997016,5.80679e-05,0.000921264,0.02441338,-0.023739625,-0.0017704646,0.012064695,-0.012360082,-0.0027915323,0.07564866,-2.618896e-06,9.0367143e-07,-3.7281052e-07,0.0,0.0,5.7281486e-05,0.2787897,-0.019208938,0.47070628,0.0,0.0,0.0,0.0,0.0,6.025973e-07,0.00010430975,0.00010430914,0.00023626462,0.155522,0.15552245,0.10644608,0.11298925,0.11298926,0.47866166,5.682892e-09,5.6829284e-09,1.2320369e-08,4.0000004e-06,4.0000004e-06,1.3604772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9996000,9996000,0.9996947,5.0726856e-05,0.000830771,0.024696676,-0.01576463,-0.002057227,-0.0033347234,-0.009477537,-0.0010776285,0.060643308,-2.6826513e-06,9.070893e-07,-1.7138211e-06,0.0,0.0,6.913401e-05,0.2787897,-0.019208938,0.47070628,0.0,0.0,0.0,0.0,0.0,5.7272985e-07,5.489012e-05,5.489038e-05,0.00021962936,0.08017519,0.080175504,0.1266688,0.09107898,0.09107908,0.47677067,5.680117e-09,5.6801537e-09,1.0655758e-08,4.0000004e-06,4.0000004e-06,1.2247929e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
