timestamp,position,velocity,acceleration,attitude,body_rate
15878000,0,1,0,0,0
15897000,0,1,0,0,0
15948000,0,1,0,0,0
16040000,0,1,0,0,0
16187000,0,1,0,0,0
16265000,0,1,0,0,0
16380000,0,1,0,0,0
16442000,0,1,0,0,0
16584000,0,1,0,0,0
16677000,0,1,0,0,0
16780000,0,1,0,0,0
16888000,0,1,0,0,0
16983000,0,1,0,0,0
17089000,0,1,0,0,0
17181000,0,1,0,0,0
17292000,0,1,0,0,0
17379000,0,1,0,0,0
17490000,0,1,0,0,0
17553000,0,1,0,0,0
17681000,0,1,0,0,0
17752000,0,1,0,0,0
17860000,0,1,0,0,0
17969000,1,0,0,0,0
18045000,1,0,0,0,0
18185000,1,0,0,0,0
18274000,1,0,0,0,0
18345000,1,0,0,0,0
18482000,1,0,0,0,0
18525000,1,0,0,0,0
18692000,1,0,0,0,0
18771000,1,0,0,0,0
18846000,1,0,0,0,0
18973000,1,0,0,0,0
19078000,1,0,0,0,0
19184000,1,0,0,0,0
19288000,1,0,0,0,0
19368000,1,0,0,0,0
19475000,1,0,0,0,0
19592000,1,0,0,0,0
19677000,1,0,0,0,0
19785000,1,0,0,0,0
19877000,1,0,0,0,0
19983000,1,0,0,0,0
20077000,1,0,0,0,0
20159000,1,0,0,0,0
20292000,1,0,0,0,0
20384000,1,0,0,0,0
20461000,1,0,0,0,0
20584000,1,0,0,0,0
20689000,1,0,0,0,0
20756000,1,0,0,0,0
20816000,1,0,0,0,0
20965000,1,0,0,0,0
21089000,1,0,0,0,0
21169000,1,0,0,0,0
21277000,1,0,0,0,0
21385000,1,0,0,0,0
21460000,1,0,0,0,0
21541000,1,0,0,0,0
21691000,1,0,0,0,0
21767000,1,0,0,0,0
21873000,1,0,0,0,0
21989000,1,0,0,0,0
22076000,1,0,0,0,0
22192000,1,0,0,0,0
22276000,1,0,0,0,0
22380000,1,0,0,0,0
22461000,1,0,0,0,0
22569000,1,0,0,0,0
22661000,1,0,0,0,0
22783000,1,0,0,0,0
22881000,1,0,0,0,0
22984000,1,0,0,0,0
23060000,1,0,0,0,0
23190000,0,1,0,0,0
23280000,0,1,0,0,0
23389000,1,0,0,0,0
23478000,1,0,0,0,0
23581000,1,0,0,0,0
23685000,1,0,0,0,0
23745000,1,0,0,0,0
23874000,1,0,0,0,0
23977000,1,0,0,0,0
24024000,1,0,0,0,0
24149000,1,0,0,0,0
24253000,1,0,0,0,0
24377000,1,0,0,0,0
24473000,1,0,0,0,0
24549000,1,0,0,0,0
24648000,1,0,0,0,0
24756000,1,0,0,0,0
24889000,1,0,0,0,0
24985000,1,0,0,0,0
25077000,1,0,0,0,0
25156000,1,0,0,0,0
25193000,1,0,0,0,0
25385000,1,0,0,0,0
25468000,1,0,0,0,0
25560000,1,0,0,0,0
25667000,1,0,0,0,0
25772000,1,0,0,0,0
25881000,1,0,0,0,0
25988000,1,0,0,0,0
26084000,1,0,0,0,0
26191000,1,0,0,0,0
26281000,1,0,0,0,0
26377000,1,0,0,0,0
26488000,1,0,0,0,0
26536000,1,0,0,0,0
26673000,1,0,0,0,0
26748000,1,0,0,0,0
26853000,1,0,0,0,0
26989000,1,0,0,0,0
27076000,1,0,0,0,0
27225000,1,0,0,0,0
27288000,1,0,0,0,0
27381000,1,0,0,0,0
27489000,1,0,0,0,0
27505000,1,0,0,0,0
27673000,1,0,0,0,0
27792000,1,0,0,0,0
27873000,1,0,0,0,0
27981000,1,0,0,0,0
28089000,1,0,0,0,0
28149000,1,0,0,0,0
28292000,1,0,0,0,0
28369000,1,0,0,0,0
28489000,0,1,0,0,0
28579000,0,1,0,0,0
28687000,0,1,0,0,0
28765000,0,1,0,0,0
28884000,0,1,0,0,0
28951000,0,1,0,0,0
29081000,0,1,0,0,0
29171000,0,1,0,0,0
29260000,0,1,0,0,0
29373000,0,1,0,0,0
29473000,0,1,0,0,0
29553000,0,1,0,0,0
29681000,0,1,0,0,0
29788000,0,1,0,0,0
29890000,0,1,0,0,0
