timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
27053697,1,0,1,0,0,0,0,0
27559638,1,0,1,0,0,0,0,0
28065637,1,0,1,0,0,0,0,0
28571637,1,0,1,0,0,0,0,0
29077651,1,0,1,0,0,0,0,0
29583652,1,0,1,0,0,0,0,0
30056657,1,0,1,0,0,0,0,0
30067710,1,0,1,0,0,0,0,0
30573636,1,0,1,0,0,0,0,0
31068682,1,0,1,0,0,0,0,0
31079667,1,0,1,0,0,0,0,0
31585691,1,0,1,0,0,0,0,0
32091636,1,0,1,0,0,0,0,0
32597668,1,0,1,0,0,0,0,0
33103673,1,0,1,0,0,0,0,0
33609635,1,0,1,0,0,0,0,0
34115638,1,0,1,0,0,0,0,0
34621635,1,0,1,0,0,0,0,0
35127639,1,0,1,0,0,0,0,0
35633637,1,0,1,0,0,0,0,0
36084711,1,0,1,0,0,0,0,0
36095665,1,0,1,0,0,0,0,0
36601651,1,0,1,0,0,0,0,0
37107639,1,0,1,0,0,0,0,0
37613673,1,0,1,0,0,0,0,0
38119663,1,0,1,0,0,0,0,0
38625637,1,0,1,0,0,0,0,0
39087658,1,0,1,0,0,0,0,0
39098668,1,0,1,0,0,0,0,0
39109787,1,0,1,0,0,0,0,0
39615815,1,0,1,0,0,0,0,0
40121712,1,0,1,0,0,0,0,0
40627693,1,0,1,0,0,0,0,0
41133668,1,0,1,0,0,0,0,0
41639802,1,0,1,0,0,0,0,0
42145707,1,0,1,0,0,0,0,0
42651651,1,0,1,0,0,0,0,0
43157636,1,0,1,0,0,0,0,0
43663637,1,0,1,0,0,0,0,0
44169699,1,0,1,0,0,0,0,0
44675636,1,0,1,0,0,0,0,0
45181636,1,0,1,0,0,0,0,0
45687662,1,0,1,0,0,0,0,0
46193638,1,0,1,0,0,0,0,0
46699637,1,0,1,0,0,0,0,0
47205662,1,0,1,0,0,0,0,0
47711646,1,0,1,0,0,0,0,0
48217649,1,0,1,0,0,0,0,0
48723678,1,0,1,0,0,0,0,0
49108841,1,0,1,0,0,0,0,0
49614634,1,0,1,0,0,0,0,0
50120653,1,0,1,0,0,0,0,0
50627176,1,0,1,0,0,0,0,0
51132634,1,0,1,0,0,0,0,0
51638685,1,0,1,0,0,0,0,0
52144753,1,0,1,0,0,0,0,0
52650719,1,0,1,0,0,0,0,0
53157152,1,0,1,0,0,0,0,0
53662661,1,0,1,0,0,0,0,0
54003693,0,0,1,0,0,0,0,0
54125676,0,0,1,0,0,0,0,0
54137655,0,0,1,0,0,0,0,0
54633650,0,0,1,0,0,0,0,0
