timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10037000,10037000,40.15403020151646,116.2594856963615,49.918938,49.930004,-0.0,0.4715431,0.82565457,49.81688,2,0,1,0
10045000,10045000,40.154030204555724,116.25948569350714,49.920517,49.931583,-0.0,0.47155094,0.8256574,49.81897,2,0,1,0
11037000,11037000,40.15403021820389,116.25948588880755,49.979797,49.985863,-0.0,0.3630195,0.6774235,49.864693,2,0,1,0
12032000,12032000,40.154030211123036,116.2594858481416,49.91803,49.92171,-0.0,0.3485507,0.6110757,49.78001,2,0,1,0
13036000,13036000,40.154030167531054,116.25948562801027,49.858612,49.86698,-0.0,0.34539205,0.5784881,49.778152,2,0,1,0
14040000,14040000,40.154030237950785,116.25948557318407,49.93831,49.950714,-0.0,0.34432787,0.55913174,49.847878,2,0,1,0
15037000,15037000,40.15403051142681,116.25948560882256,49.9719,49.981728,-0.0,0.34813455,0.549241,49.880608,2,0,1,0
16036000,16036000,40.15403081712652,116.25948570224038,50.04313,50.04457,-0.0,0.34776583,0.54010016,49.93886,2,0,1,0
17033000,17033000,40.15403042826711,116.25948542216639,50.051865,50.041508,-0.0,0.3474253,0.534966,49.931232,2,0,1,0
18033000,18033000,40.1540301464481,116.25948527163142,49.989773,49.9716,-0.0,0.3470262,0.53146374,49.86791,2,0,1,0
19033000,19033000,40.154029938179846,116.25948530417733,49.86973,49.854218,-0.0,0.34632057,0.5286936,49.78786,2,0,1,0
20042000,20042000,40.154029591222404,116.25948552051459,49.886253,49.8782,-0.0,0.346484,0.5272942,49.816483,2,0,1,0
21037000,21037000,40.15402969560977,116.25948559522085,49.869576,49.865883,-0.0,0.34610233,0.5260133,49.76841,2,0,1,0
22033000,22033000,40.15403009375732,116.25948539384706,50.139317,50.138584,-0.0,0.34614003,0.52499014,49.76841,2,0,1,0
23033000,23033000,40.154029360379624,116.25948633247835,50.510166,50.505344,-0.0,0.34605554,0.52419704,49.76841,2,0,1,0
24029000,24029000,40.15402980328364,116.259484927625,50.70299,50.693962,-0.0,0.34515148,0.5232857,49.76841,2,0,1,0
25036000,25036000,40.15402952802694,116.25948494260474,50.797947,50.779774,-0.0,0.34497035,0.52219737,49.76841,2,0,1,0
26033000,26033000,40.15402909506729,116.25948538078478,50.72943,50.70359,-0.0,0.34436083,0.5219538,nan,2,0,0,0
27033000,27033000,40.15402970995029,116.25948537785571,50.73861,50.708538,-0.0,0.343779,0.52180535,nan,2,0,0,0
28036000,28036000,40.154029719403304,116.25948501076047,50.772213,50.7427,-0.0,0.34344035,0.5217193,nan,2,0,0,0
29033000,29033000,40.15402913846488,116.25948461974667,50.777714,50.74915,-0.0,0.34336358,0.52170867,nan,2,0,0,0
30033000,30033000,40.15402928591752,116.25948426475524,50.795864,50.77034,-0.0,0.34345406,0.5207899,nan,2,0,0,0
31036000,31036000,40.15402950083081,116.25948512689224,50.84164,50.816353,-0.0,0.3434549,0.5208883,nan,2,0,0,0
32029000,32029000,40.15402975954152,116.25948564820355,50.807407,50.78021,-0.0,0.34303245,0.5206669,nan,2,0,0,0
33024000,33024000,40.15402961235454,116.25948524097309,50.774277,50.746872,-0.0,0.3429565,0.52078664,nan,2,0,0,0
34037000,34037000,40.15402938121654,116.25948559345967,50.794415,50.7703,-0.0,0.34313604,0.5212274,nan,2,0,0,0
35037000,35037000,40.1540298369146,116.25948507578495,50.785942,50.76499,-0.0,0.34297705,0.520395,nan,2,0,0,0
36037000,36037000,40.15402969915204,116.25948468280936,50.821217,50.80664,-0.0,0.3428446,0.52055675,nan,2,0,0,0
37033000,37033000,40.15402953138575,116.25948490340625,50.832882,50.818317,-0.0,0.34269848,0.5207347,nan,2,0,0,0
38024000,38024000,40.15402954311801,116.25948491185002,50.808468,50.792747,-0.0,0.34215385,0.5205599,nan,2,0,0,0
39036000,39036000,40.154029421346785,116.25948443327245,50.803024,50.78636,-0.0,0.3423355,0.52094996,nan,2,0,0,0
40037000,40037000,40.15402940741885,116.25948479577595,50.818275,50.798218,-0.0,0.34229803,0.521071,nan,2,0,0,0
41033000,41033000,40.15402937219121,116.25948541145823,50.807644,50.782753,-0.0,0.34501377,0.52213764,nan,2,0,0,0
42041000,42041000,40.154029564212344,116.25948533122809,50.7492,50.71972,-0.0,0.34175733,0.5203355,nan,2,0,0,0
43029000,43029000,40.154029475891946,116.2594856690881,50.773613,50.7471,-0.0,0.34458187,0.5214075,nan,2,0,0,0
44033000,44033000,40.15402955482774,116.25948571806133,50.816353,50.79433,-0.0,0.3448011,0.5218591,nan,2,0,0,0
45038000,45038000,40.15402930895292,116.25948537542544,50.80027,50.78259,-0.0,0.34463057,0.5219823,nan,2,0,0,0
46034000,46034000,40.15402908189048,116.25948527390348,50.769684,50.755974,-0.0,0.34444916,0.5211265,nan,2,0,0,0
47036000,47036000,40.15402934117099,116.25948519288089,50.15494,50.149097,-0.0,0.34417698,0.52124095,nan,2,0,0,0
48036000,48036000,40.15402952082903,116.25948521755721,49.92085,49.92188,-0.0,0.3440517,0.5213042,nan,2,0,0,0
49033000,49033000,40.15402959467,116.25948517720376,50.001102,49.997345,-0.0,0.3439236,0.52134174,49.879845,2,0,1,0
50037000,50037000,40.15402970042311,116.25948487703899,49.964664,49.956135,-0.0,0.3441282,0.5214144,49.839752,2,0,1,0
51040000,51040000,40.15402940091169,116.2594850847145,49.93359,49.92398,-0.0,0.3445221,0.5215066,49.83399,2,0,1,0
